name,highway,length_m,importance
,residential,41.203526758448625,6
,tertiary,557.39796844603,5
,tertiary,160.2904956016834,5
,tertiary,158.8943338259885,5
,tertiary,38.8123447340767,5
,residential,138.66049776605178,6
,residential,118.8558260909733,6
,tertiary,177.05488854897968,5
,tertiary,183.1809480171588,5
,tertiary,377.735934323884,5
,residential,750.8718674277843,6
,tertiary,827.1902871017347,5
,tertiary,186.0604578714612,5
,residential,268.78667518449316,6
,residential,437.843005586432,6
,tertiary,907.2251310277607,5
,residential,199.93004644293347,6
,residential,572.3707932775706,6
,residential,65.68365275329303,6
,tertiary,629.9048655766164,5
,tertiary,159.66573981883082,5
,tertiary,627.7296873357724,5
,tertiary,122.59907364385481,5
,residential,344.4952681694837,6
,residential,323.7758831971088,6
,residential,407.07454152834833,6
,residential,136.61178872949566,6
,residential,141.1271982222655,6
,residential,272.18085370272127,6
,residential,138.42210242409445,6
,residential,249.09547844873657,6
,residential,236.31871008019073,6
,residential,74.15577055088384,6
Beyhanı - Gökdere yolu,secondary,1357.4718956518188,4
,residential,72.83932098778143,6
,residential,60.06408031241041,6
,residential,51.67605219487841,6
,residential,80.53927690347916,6
,residential,55.2166109588736,6
,residential,66.31231961387985,6
,residential,65.77407322096587,6
,residential,59.188214779750844,6
,residential,26.191957549542476,6
,tertiary,47.69666764350727,5
,secondary,155.62110446272254,4
,tertiary,804.0133079670808,5
,tertiary,2580.845002184923,5
,tertiary,739.8183158940286,5
,tertiary,11.557999822407124,5
Elazığ - Diyarbakır yolu,trunk,120.25895775499521,2
Elazığ - Diyarbakır yolu,trunk,29.080644849288543,2
,tertiary,134.00984431494643,5
,tertiary,32.15036263799835,5
,residential,123.23570133851948,6
,residential,53.372107433040114,6
,residential,41.88474586609044,6
,residential,487.34622265028815,6
,residential,88.81992471823344,6
,residential,41.60376691634261,6
,residential,87.21706127708896,6
,residential,30.118780744539322,6
,residential,92.09053139878867,6
,residential,83.33232332871543,6
,residential,516.6826144910534,6
,residential,393.7383136389257,6
,residential,580.4293485014996,6
,residential,352.56177843281034,6
,residential,969.6813207626506,6
,residential,327.2546556647417,6
,residential,97.0539276459918,6
,residential,297.8004536955731,6
,residential,142.39555446119795,6
,residential,131.33414823932173,6
,residential,157.90064895932966,6
,residential,485.3754797136859,6
,residential,196.12146405375682,6
,tertiary,3239.4206512751043,5
,tertiary,759.4219601010303,5
,tertiary,1266.3904434122921,5
,tertiary,352.8804158366299,5
,residential,79.50497052652304,6
,tertiary,60.33316974540244,5
,tertiary,2783.4101204796166,5
Prof. Dr. Necmettin Erbakan Bulvarı,secondary,2245.9570877759925,4
Prof. Dr. Necmettin Erbakan Bulvarı,secondary,2219.075701130752,4
Elâzığ Cevre Yolu (Elâzığ Malatya Yolu),trunk,957.4842587179565,2
,trunk,967.9451559203482,2
,tertiary,114.59695947190484,5
Prof. Dr. Necmettin Erbakan Bulvarı,secondary,496.1119733475937,4
Prof. Dr. Necmettin Erbakan Bulvarı,secondary,495.5623518914714,4
Prof. Dr. Necmettin Erbakan Bulvarı,secondary,342.0793405994271,4
Prof. Dr. Necmettin Erbakan Bulvarı,secondary,342.9853075877849,4
Prof. Dr. Necmettin Erbakan Bulvarı,secondary,602.1313910065933,4
Prof. Dr. Necmettin Erbakan Bulvarı,secondary,615.2063442700996,4
Cahit Dalokay Bulvarı,primary,633.4537906064176,3
Cahit Dalokay Bulvarı,primary,1693.2626871327277,3
,tertiary,189.20813969014017,5
,tertiary,153.33769850211462,5
Malatya Caddesi,trunk,5045.1063855677585,2
Malatya Caddesi,trunk,6109.892026250649,2
Elazığ-Bingöl yolu,trunk,1463.4444624512905,2
Elazığ-Bingöl yolu,trunk,1462.4661612904104,2
,tertiary,63.11999760951869,5
Malatya Caddesi,trunk,9835.757743421527,2
Malatya Caddesi,trunk,9825.138064462664,2
Prof. Dr. Necmettin Erbakan Bulvarı,secondary,596.2439006296487,4
Prof. Dr. Necmettin Erbakan Bulvarı,secondary,596.4605754218541,4
,trunk,39.88048668327068,2
,secondary,570.491753727106,4
,secondary,365.0461291180444,4
,residential,102.50921228164394,6
,residential,143.9815943503065,6
,residential,139.74249033539354,6
,residential,189.38171804903484,6
,residential,144.7728878137345,6
,residential,347.820488656296,6
,residential,1294.9264395752039,6
,tertiary,307.75598447522157,5
,tertiary,305.8358630629135,5
,residential,211.26442848482694,6
,residential,211.29038218672616,6
,residential,211.31303133805315,6
,residential,205.47867141712555,6
,residential,1470.5099389959696,6
,residential,13.44905710745667,6
,residential,111.23947356692963,6
,residential,103.60407230008258,6
,tertiary,1238.7594432914455,5
,residential,177.9996307278045,6
,residential,380.01361006769696,6
,residential,704.7471839893078,6
,tertiary,112.46532643717255,5
,secondary,4057.5438266673345,4
,secondary,4041.8641253989126,4
,residential,1116.2332551974134,6
,tertiary,837.0850038872815,5
,residential,272.49393362743626,6
,residential,232.70658048919273,6
,residential,420.4583957604101,6
,tertiary,1793.3357985080252,5
,residential,296.4216954824074,6
,residential,85.80313276408658,6
,residential,52.389275213546014,6
,tertiary,765.1074792247673,5
,residential,288.98062278407434,6
,residential,119.76571911413787,6
,residential,87.84129074284964,6
,residential,270.8463171280956,6
,residential,412.22840248853265,6
,residential,357.5307550524374,6
,residential,334.0310456955497,6
,residential,121.71675564306382,6
,residential,120.3619247302747,6
,residential,154.5174573100456,6
,residential,122.01105422970397,6
,residential,245.59910282851658,6
,residential,40.50679560253232,6
,residential,86.80137986137143,6
,residential,94.36928850157577,6
,residential,165.14837579227674,6
,residential,100.26184422394084,6
,residential,100.98588689715521,6
,residential,53.066560936358265,6
,residential,52.38815829717195,6
,residential,51.310551676056626,6
,residential,50.9120789603464,6
,residential,105.28538486230141,6
,residential,197.25754124789853,6
,residential,102.48396849243957,6
,residential,250.920052357535,6
,residential,481.0408011261475,6
,residential,249.21797412065166,6
,residential,351.48176262771426,6
,residential,458.68925414344153,6
,residential,460.47171567287535,6
,residential,462.3736896556161,6
,residential,669.4518702362877,6
,residential,428.4144731287306,6
,residential,451.34703808674203,6
,residential,814.3008843657448,6
,residential,187.4381313655901,6
,residential,241.9333813900122,6
,residential,616.5814746320848,6
,residential,628.8060026532913,6
,residential,387.4467634036305,6
,residential,418.85306310843356,6
,residential,573.9065509605432,6
Atatürk Caddesi,secondary,645.2001775033957,4
,tertiary,35.88631278434518,5
,tertiary,35.0700583620086,5
,residential,184.71100214165034,6
,residential,236.22853378443205,6
,residential,132.7717419864031,6
,residential,104.44687636905132,6
,residential,95.10126951854278,6
,residential,140.07507750542683,6
,residential,212.63427883495223,6
,residential,151.97005780670818,6
,residential,86.97751161280308,6
,residential,55.89645301226719,6
,residential,130.9015138619329,6
,residential,95.07882336134914,6
,residential,140.8971585466202,6
,residential,343.419593662497,6
,residential,102.8443849518222,6
,residential,101.8897022792661,6
,residential,115.655502165097,6
,residential,102.26311951890142,6
,residential,83.71766573604373,6
,residential,119.53808814604241,6
,residential,121.51217861631142,6
,residential,102.72380953807514,6
,residential,48.42142337132473,6
,residential,105.35482809973173,6
,residential,149.55434172437447,6
,residential,126.69856959093472,6
,residential,96.67057627199591,6
,residential,29.271567638401585,6
,residential,118.77465496858764,6
,residential,99.62708154235897,6
,residential,90.26284980025898,6
,residential,128.36692820721387,6
,residential,125.01411667005927,6
,residential,105.47382623550382,6
,residential,58.27082780767421,6
,residential,53.0769706808283,6
,residential,73.41160458993272,6
,residential,31.38405576597451,6
,residential,55.461331536660325,6
,residential,125.80805186266566,6
,residential,138.04514449020252,6
,residential,91.13909061369512,6
,residential,136.467046155205,6
,residential,73.65021649087498,6
,residential,61.830711692096614,6
,residential,49.794589413498244,6
,residential,60.52711887023868,6
,residential,103.12745000937498,6
,residential,78.28800011230295,6
,tertiary,165.31770644976848,5
,tertiary,3105.41094551235,5
,tertiary,441.063520120864,5
,residential,73.2631769164664,6
,residential,65.39570157684511,6
,residential,61.484325352801065,6
,residential,48.02629853520898,6
,residential,305.3684894055046,6
,residential,317.6505480688118,6
,residential,78.77376026852842,6
,residential,207.18130807630905,6
,residential,592.3179211990066,6
,tertiary,2234.547088663593,5
,residential,135.97559583207658,6
,residential,584.8436866666941,6
,residential,382.72823758980996,6
,tertiary,2960.7419276631094,5
,tertiary,127.96305179151696,5
,tertiary,80.56311770912086,5
,tertiary,92.09716323650981,5
,tertiary,4868.588105427145,5
,residential,87.98332610693555,6
,residential,20.79662766343493,6
,residential,57.725692324248584,6
,residential,120.01826702445935,6
,residential,151.10444212478487,6
,residential,40.712398162198454,6
,residential,96.92308695673952,6
,residential,130.8251569309432,6
Şehit Polis Selahattin Doğan Sokağı,residential,176.90090382040222,6
,tertiary,712.7172045839739,5
19721. Sokak,tertiary,2613.990078094034,5
,tertiary,138.53998220354717,5
,residential,1026.8998221366703,6
,residential,235.90576776454415,6
,residential,447.31224544578345,6
,tertiary,1391.6214851838652,5
,tertiary,232.925196288611,5
,residential,16.288362594976913,6
,tertiary,180.12873153977287,5
,tertiary,68.88450492384158,5
,tertiary,86.42296141228718,5
,tertiary,82.42839768698488,5
,tertiary,95.59541196186264,5
,secondary,129.15967523072752,4
,secondary,406.106591584056,4
,tertiary,1359.047619617206,5
,residential,1580.1065177585483,6
,tertiary,45.78046446306339,5
,tertiary,45.911475842980174,5
,tertiary,569.8465524035183,5
,tertiary,1378.2199513218525,5
,tertiary,188.83768592125327,5
,tertiary,1064.7118652361376,5
,residential,87.16455151436372,6
,residential,1760.340967522646,6
,residential,536.072881971111,6
,residential,302.3501023695968,6
,residential,340.93367728758057,6
,residential,413.16405833500005,6
,residential,552.6533792370939,6
,residential,347.87284871545353,6
,residential,385.43947206881626,6
,residential,229.80548639088695,6
,residential,258.4664469248033,6
,residential,164.90563456609135,6
,residential,98.06424439134865,6
,residential,474.3514491883268,6
,residential,1879.2476710685207,6
,tertiary,2390.972724647219,5
,tertiary,2417.4144365671073,5
,residential,428.4321610364423,6
,tertiary,1422.0596969484407,5
,tertiary,1444.6335473374909,5
,residential,388.17811820265376,6
,tertiary,1298.0869978642265,5
Elazığ Kuzey Çevreyolu,trunk,234.62846844278747,2
,tertiary,194.76000309509723,5
,tertiary,181.4488155907049,5
Elazığ Kuzey Çevreyolu,trunk,3822.462571401737,2
Elazığ Kuzey Çevreyolu,trunk,3817.843579827165,2
Elazığ Kuzey Çevreyolu,trunk,93.96343606025896,2
Elazığ Kuzey Çevreyolu,trunk,93.22050463612435,2
Pertek - Elazığ yolu,secondary,2740.463494953666,4
Pertek - Elazığ yolu,secondary,1315.7169433859654,4
,tertiary,242.83065567488964,5
,tertiary,9453.495019088079,5
,tertiary,56.01198866252233,5
,tertiary,20.325902916353357,5
,tertiary,41.69214264188265,5
,secondary,560.6961453335936,4
,secondary,76.36626214845495,4
,residential,355.61876242108883,6
Elazığ Çevre Yolu,trunk,587.8522941802246,2
Elazığ Çevre Yolu,trunk,647.1852769220966,2
,tertiary,278.3615084540968,5
,tertiary,161.9896952684958,5
,tertiary,175.68362784000334,5
,tertiary,927.7922807960465,5
,residential,51.73576770872225,6
,residential,270.9922387971497,6
,secondary,27.435190126416337,4
,secondary,74.20328982687656,4
,tertiary,283.24706579390784,5
Elazığ-Diyarbakır yolu,trunk,537.8575849826641,2
Elazığ-Diyarbakır yolu,trunk,534.2159695547853,2
,tertiary,321.86351246561867,5
,tertiary,436.30838790034113,5
,tertiary,408.11087567748615,5
,residential,123.54786897487531,6
,residential,404.7347982158713,6
,residential,826.5754672938688,6
,tertiary,116.53115994473055,5
,tertiary,175.27686224075592,5
,tertiary,245.07090743123882,5
,tertiary,53.89861894600651,5
,tertiary,23.493924432409372,5
,tertiary,364.39242402189154,5
,tertiary,104.75074092102345,5
,tertiary,406.2662577683428,5
,residential,171.08529104375063,6
,secondary,223.85156052940513,4
,residential,91.35675914832373,6
,residential,397.59689746531825,6
,residential,679.3870967637367,6
,residential,258.400329913515,6
,tertiary,28.531539521011467,5
,tertiary,75.94661366735211,5
,tertiary,2833.347903942426,5
,tertiary,1086.5532392782748,5
,tertiary,811.9676292360472,5
,trunk,57.24334044925088,2
,trunk,60.252409581985134,2
Kuşsarayı yolu,secondary,1745.9463636351538,4
Kuşsarayı yolu,secondary,50.915152020315524,4
,tertiary,39.2854064401066,5
,residential,190.04788149605236,6
,residential,192.59717641532615,6
,residential,81.55014700608506,6
,residential,24.090955768315908,6
,residential,319.0766689578077,6
,residential,460.7263666651232,6
,residential,187.5761473832369,6
,residential,165.3759178828792,6
,residential,210.1889575016417,6
,residential,484.6434162226357,6
,residential,663.5377590023808,6
,residential,296.5085346443967,6
,residential,439.12285688431115,6
,residential,1161.196385635915,6
,residential,293.8301883288409,6
,residential,580.8557867123139,6
Gazi Caddesi,primary,88.46048336925885,3
